Ticker,Type,Période_détail,Période,en XOF,Chiffre d'Affaires,Résultat d'Exploitation,Résultat Financier,Résultat des activités ordinaires,Résultat Hors Activités Ordinaires,Résultat Net,Total Bilan,,Produit net bancaire,Résultat Brut d'Exploitation,Coût du risque,Créances sur la clientèle,Dettes à l'égard de la clientèle,Résultat avant impôts,EBITDAal
SIVC,Trimestriel,T1,1ertrimestre2023,* Données trimestrielles en milliers de XOF,1964095,,,20929,,-,,,,,,,,,
SIVC,Trimestriel,T1,1ertrimestre2022,* Données trimestrielles en milliers de XOF,2267713,,,349721,,-,,,,,,,,,
SIVC,Trimestriel,T1,1ertrimestre2021,* Données trimestrielles en milliers de XOF,1692497,,,-,,59642,,,,,,,,,
SIVC,Trimestriel,T1,1ertrimestre2020,* Données trimestrielles en milliers de XOF,1759428,,,-,,-84337,,,,,,,,,
SIVC,Trimestriel,T1,1ertrimestre2019,* Données trimestrielles en milliers de XOF,1696005,,,-,,-238175,,,,,,,,,
SIVC,Trimestriel,T3,3èmetrimestre2021,* Données trimestrielles en milliers de XOF,5410704,,,,,514515,,,,,,,,,
SIVC,Trimestriel,T3,3èmetrimestre2020,* Données trimestrielles en milliers de XOF,4780460,,,,,-241666,,,,,,,,,
SIVC,Trimestriel,T3,3èmetrimestre2019,* Données trimestrielles en milliers de XOF,5242073,,,,,-395652,,,,,,,,,
SLBC,Annuel,An,2024,* Données annuelles en millions de XOF,309722,34735,-4304,30432,-817,21472,307546,,,,,,,,
SLBC,Annuel,An,2023,* Données annuelles en millions de XOF,311395,16807,-5521,11285,7542,15078,327698,,,,,,,,
SLBC,Annuel,An,2022,* Données annuelles en millions de XOF,281880,7112,-4137,2975,-889,1217,334102,,,,,,,,
SLBC,Annuel,An,2021,* Données annuelles en millions de XOF,299269,35605,-4099,31507,-1375,22020,316350,,,,,,,,
SLBC,Annuel,An,2020,* Données annuelles en millions de XOF,229359,27415,-5399,22016,-88,17520,294111,,,,,,,,
SLBC,Annuel,An,2019,* Données annuelles en millions de XOF,225004,17267,-5750,11517,2537,13095,275982,,,,,,,,
SLBC,Annuel,An,2018,* Données annuelles en millions de XOF,202816,7107,-5811,1297,43,1305,271179,,,,,,,,
SLBC,Annuel,An,2017,* Données annuelles en millions de XOF,193372,7642,-3062,4580,-43,4250,258729,,,,,,,,
SLBC,Annuel,An,2016,* Données annuelles en millions de XOF,191441,36558,-1718,34840,3,27563,179908,,,,,,,,
SLBC,Annuel,An,2015,* Données annuelles en millions de XOF,184089,29798,-2092,-,20,22619,191090,,,,,,,,
SLBC,Semestriel,S1,1ersemestre2024,* Données semestrielles en XOF,147598271931,15861021336,-2244106970,13616914366,,10162815766,,,,,,,,,
SLBC,Semestriel,S1,1ersemestre2023,* Données semestrielles en XOF,137319580056,8402496312,-2093195434,6309300878,,11070893039,,,,,,,,,
SLBC,Semestriel,S1,1ersemestre2022,* Données semestrielles en XOF,120879940230,6274142657,-2408712226,3865430431,,3153010872,,,,,,,,,
SLBC,Semestriel,S1,1ersemestre2021,* Données semestrielles en XOF,123136324339,23381802182,-2043049478,21338752704,,15607682718,,,,,,,,,
SLBC,Semestriel,S1,1ersemestre2020,* Données semestrielles en XOF,87415281978,11818496656,-2520190797,9298305859,,7771415742,,,,,,,,,
SLBC,Semestriel,S1,1ersemestre2019,* Données semestrielles en XOF,93833656897,12095557744,-2791949658,9303608086,,8782797292,,,,,,,,,
SLBC,Semestriel,S1,1ersemestre2018,* Données semestrielles en XOF,87585803351,6388878374,-2964036782,3424841592,,3430863192,,,,,,,,,
SLBC,Semestriel,S1,1ersemestre2017,* Données semestrielles en XOF,88536252421,10401361195,-1297190351,9104170844,,7320593829,,,,,,,,,
SLBC,Semestriel,S1,1ersemestre2016,* Données semestrielles en XOF,83560894010,19627108033,-992389854,18634718179,,14695291199,,,,,,,,,
SMBC,Annuel,An,2024,* Données annuelles en millions de XOF,229061,12036,412,12448,0,8698,163113,,,,,,,,
SMBC,Annuel,An,2023,* Données annuelles en millions de XOF,247646,28583,-3651,24931,7,17255,183993,,,,,,,,
SMBC,Annuel,An,2022,* Données annuelles en millions de XOF,276854,13808,-1272,12535,-28,9421,164780,,,,,,,,
SMBC,Annuel,An,2021,* Données annuelles en millions de XOF,139353,13649,-347,13302,-771,8623,107351,,,,,,,,
SMBC,Annuel,An,2020,* Données annuelles en millions de XOF,102670,14102,-670,13432,11,9396,72061,,,,,,,,
SMBC,Annuel,An,2019,* Données annuelles en millions de XOF,116253,950,-858,91,1,58,97322,,,,,,,,
SMBC,Annuel,An,2018,* Données annuelles en millions de XOF,134198,11376,-962,10414,-1,7877,99817,,,,,,,,
SMBC,Annuel,An,2017,* Données annuelles en millions de XOF,90262,11235,-2988,8247,0,7506,89093,,,,,,,,
SMBC,Annuel,An,2016,* Données annuelles en millions de XOF,92255,9180,-2291,6889,6,6860,83466,,,,,,,,
SMBC,Annuel,An,2015,* Données annuelles en millions de XOF,133378,8963,-3393,5569,0,5535,76217,,,,,,,,
SMBC,Semestriel,S1,1ersemestre2024,* Données semestrielles en XOF,132360282554,5492894856,-21792331,5471102525,,4200124020,,,,,,,,,
SMBC,Semestriel,S1,1ersemestre2023,* Données semestrielles en XOF,133962664214,11737099721,-552409687,11184690034,,7699059159,,,,,,,,,
SMBC,Semestriel,S1,1ersemestre2022,* Données semestrielles en XOF,113553407895,7562946159,-119615818,7443330341,,5244295058,,,,,,,,,
SMBC,Semestriel,S1,1ersemestre2021,* Données semestrielles en XOF,49038000000,6651000000,-281000000,6370000000,,4178000000,,,,,,,,,
SMBC,Semestriel,S1,1ersemestre2020,* Données semestrielles en XOF,49350631893,3731939511,-242876486,3489063025,,2562000000,,,,,,,,,
SMBC,Semestriel,S1,1ersemestre2019,* Données semestrielles en XOF,39487263276,-1257651633,-604895484,-1862547117,,-,,,,,,,,,
SMBC,Semestriel,S1,1ersemestre2018,* Données semestrielles en XOF,59572460712,4905684779,-255395420,4650289359,,-,,,,,,,,,
SMBC,Semestriel,S1,1ersemestre2017,* Données semestrielles en XOF,43422458921,6193995170,-2354703572,3839291598,,3804291598,,,,,,,,,
SMBC,Semestriel,S1,1ersemestre2016,* Données semestrielles en XOF,51144126038,3800029867,-870279442,2929750425,,2894750425,,,,,,,,,
SMBC,Trimestriel,T1,1ertrimestre2025,* Données trimestrielles en XOF,54777463976,,,3995833572,,2714815384,,,,,,,,,
SMBC,Trimestriel,T1,1ertrimestre2024,* Données trimestrielles en XOF,70179117404,,,4447294656,,2922294656,,,,,,,,,
SMBC,Trimestriel,T1,1ertrimestre2023,* Données trimestrielles en XOF,72331099642,,,3502568710,,2553553117,,,,,,,,,
SMBC,Trimestriel,T1,1ertrimestre2022,* Données trimestrielles en XOF,43568876818,,,861631982,,660631982,,,,,,,,,
SMBC,Trimestriel,T1,1ertrimestre2021,* Données trimestrielles en XOF,20136704659,,,3432330224,,2584203130,,,,,,,,,
SMBC,Trimestriel,T1,1ertrimestre2020,* Données trimestrielles en XOF,31499333141,,,2294927353,,1729362767,,,,,,,,,
SMBC,Trimestriel,T1,1ertrimestre2019,* Données trimestrielles en XOF,11156239620,,,-1390881610,,-1425881610,,,,,,,,,
SMBC,Trimestriel,T1,1ertrimestre2018,* Données trimestrielles en XOF,29697313848,,,3345406281,,2535703811,,,,,,,,,
SMBC,Trimestriel,T1,1ertrimestre2017,* Données trimestrielles en XOF,23105709930,,,2988173164,,2953173164,,,,,,,,,
SMBC,Trimestriel,T1,1ertrimestre2016,* Données trimestrielles en XOF,20263464075,,,-2267543371,,-2302543371,,,,,,,,,
SMBC,Trimestriel,T3,3èmetrimestre2024,* Données trimestrielles en millions de XOF,180962,-,-,7170,,5375,,,,,,,,,
SMBC,Trimestriel,T3,3èmetrimestre2023,* Données trimestrielles en millions de XOF,179523,-,-,16920,,12165,,,,,,,,,
SMBC,Trimestriel,T3,3èmetrimestre2022,* Données trimestrielles en millions de XOF,194788,-,-,8473,,6465,,,,,,,,,
SMBC,Trimestriel,T3,3èmetrimestre2021,* Données trimestrielles en millions de XOF,85418,-,-,9276,,6360,,,,,,,,,
SMBC,Trimestriel,T3,3èmetrimestre2020,* Données trimestrielles en millions de XOF,79550,-,-,8548,,5959,,,,,,,,,
SMBC,Trimestriel,T3,3èmetrimestre2019,* Données trimestrielles en millions de XOF,76826,135,-803,-668,,-701,,,,,,,,,
SMBC,Trimestriel,T3,3èmetrimestre2018,* Données trimestrielles en millions de XOF,93058,7663,-589,7073,,5401,,,,,,,,,
SMBC,Trimestriel,T3,3èmetrimestre2017,* Données trimestrielles en millions de XOF,63328,7295,-2672,4623,,4588,,,,,,,,,
SMBC,Trimestriel,T3,3èmetrimestre2016,* Données trimestrielles en millions de XOF,72754,4847,-1060,3787,,3756,,,,,,,,,
SMBC,Autres,T1,2025,* Données trimestrielles en millions de XOF,54777463976,,,3995833572,,2714815384,,,,,,,,,
SNTS,Annuel,An,2024,* Données annuelles en millions de XOF,1776443,619524,-23268,-,-,393662,3105287,,,,,,,-,839200
SNTS,Annuel,An,2023,* Données annuelles en millions de XOF,1620701,515709,-19245,-,-,331748,2573858,,,,,,,-,-
SNTS,Annuel,An,2022,* Données annuelles en millions de XOF,1455049,437059,-14785,-,-,278912,2252192,,,,,,,-,-
SNTS,Annuel,An,2021,* Données annuelles en millions de XOF,1334874,399655,-24178,-,-,252459,2063844,,,,,,,-,-
SNTS,Annuel,An,2020,* Données annuelles en millions de XOF,1206086,339082,-29460,-,-,201272,1896874,,,,,,,-,-
SNTS,Annuel,An,2019,* Données annuelles en millions de XOF,1179224,316748,-24539,292209,2490,195343,1823012,,,,,,,294699,-
SNTS,Annuel,An,2018,* Données annuelles en millions de XOF,1098698,307611,-13329,298769,-3380,187091,1676180,,,,,,,295390,-
SNTS,Annuel,An,2017,* Données annuelles en millions de XOF,972905,307787,-,299128,-1662,202186,1595664,,,,,,,-,-
SNTS,Annuel,An,2016,* Données annuelles en millions de XOF,905036,323158,-,312732,3648,215880,1391301,,,,,,,-,-
SNTS,Annuel,An,2015,* Données annuelles en millions de XOF,863291,327790,-,330801,-1811,221089,1213066,,,,,,,-,-
SNTS,Semestriel,S1,1ersemestre2025,* Données semestrielles en millions de XOF,960200,334136,-4828,,,208100,,,,,,,,,458000
SNTS,Semestriel,S1,1ersemestre2024,* Données semestrielles en millions de XOF,877697,301923,-6911,,,192637,,,,,,,,,407700
SNTS,Semestriel,S1,1ersemestre2023,* Données semestrielles en millions de XOF,794126,227745,-267,,,148594,,,,,,,,,348400
SNTS,Semestriel,S1,1ersemestre2022,* Données semestrielles en millions de XOF,713367,205158,-7251,,,130311,,,,,,,,,304100
SNTS,Semestriel,S1,1ersemestre2021,* Données semestrielles en millions de XOF,641987,190736,-11195,,,118861,,,,,,,,,276600
SNTS,Semestriel,S1,1ersemestre2020,* Données semestrielles en millions de XOF,587309,155431,-13452,,,89876,,,,,,,,,247000
SNTS,Semestriel,S1,1ersemestre2019,* Données semestrielles en millions de XOF,541997,157426,-13750,,,93818,,,,,,,,,234000
SNTS,Semestriel,S1,1ersemestre2018,* Données semestrielles en millions de XOF,506370,159081,-5275,,,104512,,,,,,,,,233000
SNTS,Semestriel,S1,1ersemestre2017,* Données semestrielles en millions de XOF,483551,165941,-,,,111424,,,,,,,,,231000
SNTS,Semestriel,S1,1ersemestre2016,* Données semestrielles en millions de XOF,438798,165148,-,,,109970,,,,,,,,,220000
SNTS,Trimestriel,T1,1ertrimestre2025,* Données trimestrielles en millions de XOF,471600,,,,,108400,,,,,,,,,221100
SNTS,Trimestriel,T1,1ertrimestre2024,* Données trimestrielles en millions de XOF,425400,,,,,96600,,,,,,,,,193300
SNTS,Trimestriel,T1,1ertrimestre2023,* Données trimestrielles en millions de XOF,384700,,,,,82700,,,,,,,,,165600
SNTS,Trimestriel,T1,1ertrimestre2022,* Données trimestrielles en millions de XOF,350400,,,,,62700,,,,,,,,,144800
SNTS,Trimestriel,T1,1ertrimestre2021,* Données trimestrielles en millions de XOF,314200,,,,,55000,,,,,,,,,132200
SNTS,Trimestriel,T1,1ertrimestre2020,* Données trimestrielles en millions de XOF,274100,,,,,46400,,,,,,,,,120200
SNTS,Trimestriel,T1,1ertrimestre2019,* Données trimestrielles en millions de XOF,270100,,,,,49800,,,,,,,,,117600
SNTS,Trimestriel,T3,3èmetrimestre2024,* Données trimestrielles en millions de XOF,1319000,,,,,288900,,,,,,,,,615500
SNTS,Trimestriel,T3,3èmetrimestre2023,* Données trimestrielles en millions de XOF,1201500,,,,,240600,,,,,,,,,535400
SNTS,Trimestriel,T3,3èmetrimestre2022,* Données trimestrielles en millions de XOF,1080000,,,,,200300,,,,,,,,,463000
SNTS,Trimestriel,T3,3èmetrimestre2021,* Données trimestrielles en millions de XOF,984500,,,,,189300,,,,,,,,,430300
SNTS,Trimestriel,T3,3èmetrimestre2020,* Données trimestrielles en millions de XOF,895000,,,,,140000,,,,,,,,,380000
SNTS,Trimestriel,T3,3èmetrimestre2019,* Données trimestrielles en millions de XOF,820000,,,,,143400,,,,,,,,,355300
SNTS,Autres,T1,2025,* Données trimestrielles en millions de XOF,471600,,,,,108400,,,,,,,,,
SNTS,Autres,S1,2025,* Données trimestrielles en millions de XOF,960200,334136,,,,208100,,,,,,,,,
SOGC,Annuel,An,2024,* Données annuelles en milliers de XOF,89415277,18383382,,18040224,,13110790,88962049,,,,,,,,
SOGC,Annuel,An,2023,* Données annuelles en milliers de XOF,73448349,7678013,,7380000,,5270303,88987010,,,,,,,,
SOGC,Annuel,An,2022,* Données annuelles en milliers de XOF,93883932,21852242,,21545512,,15652984,93857925,,,,,,,,
SOGC,Annuel,An,2021,* Données annuelles en milliers de XOF,83074087,20581153,,19931401,,14728280,97008610,,,,,,,,
SOGC,Annuel,An,2020,* Données annuelles en milliers de XOF,66481138,11218699,,10310790,,7652579,92061584,,,,,,,,
SOGC,Annuel,An,2019,* Données annuelles en milliers de XOF,61389413,6815007,,5849744,,4520355,87399032,,,,,,,,
SOGC,Annuel,An,2018,* Données annuelles en milliers de XOF,56700298,4418294,,3605850,,2977497,86506526,,,,,,,,
SOGC,Annuel,An,2017,* Données annuelles en milliers de XOF,70043206,14682214,,14103373,,10427997,87393833,,,,,,,,
SOGC,Annuel,An,2016,* Données annuelles en milliers de XOF,56226765,8391781,,7583368,,6157146,86500195,,,,,,,,
SOGC,Annuel,An,2015,* Données annuelles en milliers de XOF,53473814,8689545,,7948208,,5993089,82035084,,,,,,,,
SOGC,Semestriel,S1,1ersemestre2024,* Données semestrielles en XOF,36434163562,5864166470,-180426768,5683739702,-631886419,4073616572,,,,,,,,,
SOGC,Semestriel,S1,1ersemestre2023,* Données semestrielles en XOF,37803101787,5180901506,-84907105,5095994401,-,3773984201,,,,,,,,,
SOGC,Semestriel,S1,1ersemestre2022,* Données semestrielles en XOF,50187543357,13153782977,-186558534,12967284347,-,9780599265,,,,,,,,,
SOGC,Semestriel,S1,1ersemestre2021,* Données semestrielles en XOF,40050101665,10149653389,-398152783,9751500606,-,7537287459,,,,,,,,,
SOGC,Semestriel,S1,1ersemestre2020,* Données semestrielles en XOF,33494079081,5242361797,-465533765,4776828032,-,3683155901,,,,,,,,,
SOGC,Semestriel,S1,1ersemestre2019,* Données semestrielles en XOF,29411398163,3747533006,-535328780,3212204226,-,2680855674,,,,,,,,,
SOGC,Semestriel,S1,1ersemestre2018,* Données semestrielles en XOF,30347250058,2375620260,-297260086,2078360174,-,1641438899,,,,,,,,,
SOGC,Semestriel,S1,1ersemestre2017,* Données semestrielles en XOF,36443910950,9986556311,-297151424,9689404887,-,7360242218,,,,,,,,,
SOGC,Semestriel,S1,1ersemestre2016,* Données semestrielles en XOF,26464299559,2801527197,-411922169,2389605028,-,2066708349,,,,,,,,,
SOGC,Trimestriel,T1,1ertrimestre2025,* Données trimestrielles en XOF,31207467428,,,6974051149,,6018865928,,,,,,,,,
SOGC,Trimestriel,T1,1ertrimestre2024,* Données trimestrielles en XOF,19130746290,,,1917596685,,1658721133,,,,,,,,,
SOGC,Trimestriel,T1,1ertrimestre2023,* Données trimestrielles en XOF,19945922071,,,3227253688,,2409803481,,,,,,,,,
SOGC,Trimestriel,T1,1ertrimestre2022,* Données trimestrielles en XOF,24721443459,,,4051806942,,3271558387,,,,,,,,,
SOGC,Trimestriel,T1,1ertrimestre2021,* Données trimestrielles en XOF,21512083792,,,3827062194,,3212447418,,,,,,,,,
SOGC,Trimestriel,T1,1ertrimestre2020,* Données trimestrielles en XOF,16766938804,,,2238437857,,1847956972,,,,,,,,,
SOGC,Trimestriel,T1,1ertrimestre2019,* Données trimestrielles en XOF,13720345470,,,758845764,,607551095,,,,,,,,,
SOGC,Trimestriel,T1,1ertrimestre2018,* Données trimestrielles en XOF,15083145809,,,1399905640,,1132747053,,,,,,,,,
SOGC,Trimestriel,T1,1ertrimestre2017,* Données trimestrielles en XOF,20741367740,,,7037781607,,5507307020,,,,,,,,,
SOGC,Trimestriel,T1,1ertrimestre2016,* Données trimestrielles en XOF,13288470369,,,1241570251,,1073958267,,,,,,,,,
SOGC,Trimestriel,T3,3èmetrimestre2024,* Données trimestrielles en XOF,62301857900,,,11726835077,,8261656754,,,,,,,,,
SOGC,Trimestriel,T3,3èmetrimestre2023,* Données trimestrielles en XOF,54478813169,,,6139340932,,4404106157,,,,,,,,,
SOGC,Trimestriel,T3,3èmetrimestre2022,* Données trimestrielles en XOF,69635017177,,,16082374439,,11929470475,,,,,,,,,
SOGC,Trimestriel,T3,3èmetrimestre2021,* Données trimestrielles en XOF,62116977992,,,14839271018,,11238738441,,,,,,,,,
SOGC,Trimestriel,T3,3èmetrimestre2020,* Données trimestrielles en XOF,47740996825,,,6595526137,,4835923203,,,,,,,,,
SOGC,Trimestriel,T3,3èmetrimestre2019,* Données trimestrielles en XOF,46539351179,,,5131141094,,4143629159,,,,,,,,,
SOGC,Trimestriel,T3,3èmetrimestre2018,* Données trimestrielles en XOF,43477999533,,,1865778889,,1379383031,,,,,,,,,
SOGC,Trimestriel,T3,3èmetrimestre2017,* Données trimestrielles en XOF,55016138799,,,12893754896,,9624858775,,,,,,,,,
SOGC,Trimestriel,T3,3èmetrimestre2016,* Données trimestrielles en XOF,41111454470,,,4324347202,,3764661361,,,,,,,,,
SOGC,Autres,T1,2025,* Données trimestrielles en XOF,31207467428,,,6974051149,,6018865928,,,,,,,,,
SPHC,Annuel,An,2024,* Données annuelles en milliers de XOF,279437727,29445591,-3708014,25737577,-30921,18790218,222208165,,,,,,,,
SPHC,Annuel,An,2023,* Données annuelles en milliers de XOF,206469432,7351110,-2702682,4648428,23719,3635139,195801293,,,,,,,,
SPHC,Annuel,An,2022,* Données annuelles en milliers de XOF,224421229,26283237,-2270417,24012820,-503379,16700611,183889630,,,,,,,,
SPHC,Annuel,An,2021,* Données annuelles en milliers de XOF,208794461,27558059,-2555041,25003018,-41041,20750470,168289440,,,,,,,,
SPHC,Annuel,An,2020,* Données annuelles en milliers de XOF,158789037,10954030,-2573296,8380734,-54706,7466595,157047871,,,,,,,,
SPHC,Annuel,An,2019,* Données annuelles en milliers de XOF,143735241,7524610,-2560482,4964128,-223322,3374806,147034369,,,,,,,,
SPHC,Annuel,An,2018,* Données annuelles en milliers de XOF,129854699,2071630,-2562808,-491178,-197142,-847996,135042041,,,,,,,,
SPHC,Annuel,An,2017,* Données annuelles en milliers de XOF,151978767,17823966,-2984714,14839252,-246579,12860964,137319985,,,,,,,,
SPHC,Annuel,An,2016,* Données annuelles en milliers de XOF,112963551,3913606,-3017680,895926,375388,1169859,131081463,,,,,,,,
SPHC,Annuel,An,2015,* Données annuelles en milliers de XOF,97449044,645738,-2353801,-1708064,-36462,-1779526,126606976,,,,,,,,
SPHC,Semestriel,S1,1ersemestre2024,* Données semestrielles en millions de XOF,113379,6335,-1918,4417,,3303,,,,,,,,,
SPHC,Semestriel,S1,1ersemestre2023,* Données semestrielles en millions de XOF,94668,4392,-1086,3306,,2444,,,,,,,,,
SPHC,Semestriel,S1,1ersemestre2022,* Données semestrielles en millions de XOF,103845,10310,-1057,9253,,6019,,,,,,,,,
SPHC,Semestriel,S1,1ersemestre2021,* Données semestrielles en millions de XOF,93379,10313,-1169,9144,,8056,,,,,,,,,
SPHC,Semestriel,S1,1ersemestre2020,* Données semestrielles en millions de XOF,76282,3622,-1272,2351,,1728,,,,,,,,,
SPHC,Semestriel,S1,1ersemestre2019,* Données semestrielles en millions de XOF,64361,1353,-1268,85,,-851,,,,,,,,,
SPHC,Semestriel,S1,1ersemestre2018,* Données semestrielles en millions de XOF,56402,-316,-1203,-1519,,-1675,,,,,,,,,
SPHC,Semestriel,S1,1ersemestre2017,* Données semestrielles en millions de XOF,74017,10307,-1567,8740,,6922,,,,,,,,,
SPHC,Semestriel,S1,1ersemestre2016,* Données semestrielles en millions de XOF,45228497,-5462577,-1372248,-6834825,,-6404697,,,,,,,,,
SPHC,Trimestriel,T1,1ertrimestre2025,* Données trimestrielles en millions de XOF,94319,,,15763,,11804,,,,,,,,,
SPHC,Trimestriel,T1,1ertrimestre2024,* Données trimestrielles en millions de XOF,54968,,,1592,,1126,,,,,,,,,
SPHC,Trimestriel,T1,1ertrimestre2023,* Données trimestrielles en millions de XOF,48829,,,1801,,1349,,,,,,,,,
SPHC,Trimestriel,T1,1ertrimestre2022,* Données trimestrielles en millions de XOF,50008,,,4889,,3664,,,,,,,,,
SPHC,Trimestriel,T1,1ertrimestre2021,* Données trimestrielles en millions de XOF,42236,,,2008,,1506,,,,,,,,,
SPHC,Trimestriel,T1,1ertrimestre2020,* Données trimestrielles en millions de XOF,44843,,,3294,,2479,,,,,,,,,
SPHC,Trimestriel,T1,1ertrimestre2019,* Données trimestrielles en millions de XOF,32801,,,143,,110,,,,,,,,,
SPHC,Trimestriel,T1,1ertrimestre2018,* Données trimestrielles en millions de XOF,28781,,,721,,648,,,,,,,,,
SPHC,Trimestriel,T1,1ertrimestre2017,* Données trimestrielles en millions de XOF,41960,,,6169,,4986,,,,,,,,,
SPHC,Trimestriel,T1,1ertrimestre2016,* Données trimestrielles en millions de XOF,22650,,,-3979,,-3441,,,,,,,,,
SPHC,Trimestriel,T3,3èmetrimestre2024,* Données trimestrielles en millions de XOF,186335,,,13370,,10018,,,,,,,,,
SPHC,Trimestriel,T3,3èmetrimestre2023,* Données trimestrielles en millions de XOF,142657,,,5359,,3984,,,,,,,,,
SPHC,Trimestriel,T3,3èmetrimestre2022,* Données trimestrielles en millions de XOF,169150,,,20749,,14642,,,,,,,,,
SPHC,Trimestriel,T3,3èmetrimestre2021,* Données trimestrielles en millions de XOF,148615,,,17307,,12986,,,,,,,,,
SPHC,Trimestriel,T3,3èmetrimestre2020,* Données trimestrielles en millions de XOF,115923,,,4400,,3205,,,,,,,,,
SPHC,Trimestriel,T3,3èmetrimestre2019,* Données trimestrielles en millions de XOF,101506,,,2428,,1220,,,,,,,,,
SPHC,Trimestriel,T3,3èmetrimestre2018,* Données trimestrielles en millions de XOF,90951,,,-468,,-604,,,,,,,,,
SPHC,Trimestriel,T3,3èmetrimestre2017,* Données trimestrielles en millions de XOF,99700,,,10144,,7981,,,,,,,,,
SPHC,Trimestriel,T3,3èmetrimestre2016,* Données trimestrielles en millions de XOF,76173,,,-6419,,-5991,,,,,,,,,
