Ticker,Date,Variation,Volume Devise Total,Cours Ajuste,Volume Ajuste Total,Cours Normal,Volume Normal Total
PRSC M,2020-12,7.07,24435200,2195,11136,2195,11136
PRSC M,2020-11,-6.82,18081535,2050,8238,2050,8238
PRSC M,2020-10,-13.04,3767965,2200,1740,2200,1740
PRSC M,2020-09,-14.24,1177320,2530,455,2530,455
PRSC M,2020-08,-1.67,16346490,2950,5478,2950,5478
PRSC M,2020-07,0.0,603950,3000,203,3000,203
PRSC M,2020-06,0.0,1348720,3000,447,3000,447
PRSC M,2020-05,3.45,499100,3000,170,3000,170
PRSC M,2020-04,0.0,643800,2900,222,2900,222
PRSC M,2020-03,-12.78,5100290,2900,1713,2900,1713
PRSC M,2020-02,14.66,16123905,3325,4865,3325,4865
PRSC M,2020-01,7.61,46637650,2900,16290,2900,16290
PRSC M,2019-12,-0.19,25864860,2695,9712,2695,9712
PRSC M,2019-11,33.33,23418095,2700,8929,2700,8929
PRSC M,2019-10,8.0,7015360,2025,3712,2025,121
PRSC M,2019-09,-6.25,14114500,1875,7232,120000,113
PRSC M,2019-08,-0.05,3463000,2000,1728,128000,27
PRSC M,2019-07,7.64,1235420,2001,640,128040,10
PRSC M,2019-06,0.0,1071000,1859,576,119000,9
PRSC M,2019-05,-0.43,19826430,1859,10688,119000,167
PRSC M,2019-04,-0.37,2758800,1867,1472,119500,23
PRSC M,2019-03,-1.68,239835,1874,128,119920,2
PRSC M,2019-02,0.0,365995,1906,192,122000,3
PRSC M,2019-01,-1.6,122000,1906,64,122000,1
PRSC M,2018-12,-0.82,123990,1937,64,123990,1
PRSC M,2018-11,-0.76,1374945,1953,704,124995,11
PRSC M,2018-10,-1.99,1667875,1968,832,125930,13
PRSC M,2018-09,-1.13,1912500,2008,960,128500,15
PRSC M,2018-08,-7.18,2638030,2031,1280,130000,20
PRSC M,2018-07,-17.62,7331800,2188,3136,140000,49
PRSC M,2018-06,-7.62,7512885,2656,2688,170000,42
PRSC M,2018-05,-0.55,3680930,2875,1280,183990,20
PRSC M,2018-04,-6.5,48834485,2891,16576,185000,259
PRSC M,2018-03,-31.53,11824970,3092,3328,197910,52
PRSC M,2018-02,-0.33,578000,4516,128,289000,2
PRSC M,2018-01,0.49,1159975,4531,256,289990,4
PRSC M,2017-12,-7.51,6055400,4509,1344,288600,21
PRSC M,2017-11,-0.83,312000,4875,64,312000,1
PRSC M,2017-10,-4.95,186001620,4916,35584,314600,556
PRSC M,2017-09,-2.65,15949000,5172,3072,331000,48
PRSC M,2017-08,18.07,206118180,5313,34304,340000,536
PRSC M,2017-07,15.21,21101995,4500,4992,288000,78
PRSC M,2017-06,8.68,1218775,3906,320,250000,5
PRSC M,2017-05,2.22,39239990,3594,11072,230000,173
PRSC M,2017-04,-6.24,19864980,3516,5568,225000,87
PRSC M,2017-03,-20.01,16807505,3750,3968,240000,62
PRSC M,2017-02,0.0,38557990,4688,8256,300000,129
PRSC M,2017-01,-29.41,19866850,4688,3840,300000,60
PRSC M,2016-12,0.0,2055000,6641,320,425000,5
PRSC M,2016-11,14.56,28899990,6641,4864,425000,76
PRSC M,2016-10,3.06,33111990,5797,5760,371005,90
PRSC M,2016-09,-27.84,55894080,5625,8512,360000,133
PRSC M,2016-08,-0.03,27948000,7795,3584,498900,56
PRSC M,2016-07,-2.78,23435390,7797,3136,499000,49
PRSC M,2016-06,-16.41,67332910,8020,7424,513290,116
PRSC M,2016-05,-11.01,359099990,9594,37312,614000,583
PRSC M,2016-04,-1.29,72951500,10781,7168,690000,112
PRSC M,2016-03,23.72,285555695,10922,27392,699000,428
PRSC M,2016-02,28.78,140707075,8828,16832,565000,263
PRSC M,2016-01,8.33,273981570,6855,42496,438700,664
PRSC M,2015-12,0.75,41780500,6328,6720,405000,105
PRSC M,2015-11,19.48,257171875,6281,43072,402000,673
PRSC M,2015-10,17.24,120365040,5257,25536,336475,399
PRSC M,2015-09,16.08,33443380,4484,8000,287000,125
PRSC M,2015-08,15.0,4632500,3863,1344,247250,21
PRSC M,2015-07,-7.36,53848350,3359,16128,215000,252
PRSC M,2015-06,5.47,66351275,3626,17216,232065,269
PRSC M,2015-05,25.02,29015875,3438,9216,220000,144
PRSC M,2015-04,-1.86,21290275,2750,7744,176005,121
PRSC M,2015-03,2.49,22724300,2802,8128,179300,127
PRSC M,2015-02,4.79,4136025,2734,1536,175000,24
PRSC M,2015-01,-1.21,6012000,2609,2304,167000,36
PRSC M,2014-12,1.81,35008445,2641,13312,169000,208
PRSC M,2014-11,0.0,3818000,2594,1472,166000,23
PRSC M,2014-10,0.62,41476070,2594,16000,166000,250
PRSC M,2014-09,-0.62,14849900,2578,5760,165000,90
PRSC M,2014-08,3.76,1323780,2594,512,166000,8
PRSC M,2014-07,-6.16,16392565,2500,6400,160000,100
PRSC M,2014-06,7.16,32660500,2664,12160,170520,190
PRSC M,2014-05,0.04,10631700,2486,4288,159100,67
PRSC M,2014-04,39.53,44023810,2485,21376,159020,334
PRSC M,2014-03,0.34,1250850,1781,704,114005,11
PRSC M,2014-02,0.06,1813650,1775,1024,113600,16
PRSC M,2014-01,1.37,1244105,1774,704,113505,11
PRSC M,2013-12,0.0,1937600,1750,1088,112000,17
PRSC M,2013-11,1.8,5261825,1750,3072,112000,48
PRSC M,2013-10,4.75,7282465,1719,4288,110000,67
PRSC M,2013-09,-12.48,14501155,1641,8384,105000,131
PRSC M,2013-08,4.63,4560000,1875,2432,120000,38
PRSC M,2013-07,0.39,18209430,1792,9728,114705,152
PRSC M,2013-06,-2.35,1713900,1785,960,114260,15
PRSC M,2013-05,-5.68,9082350,1828,5056,117000,79
PRSC M,2013-04,14.81,2168800,1938,1152,124000,18
PRSC M,2013-03,1.93,9617050,1688,5632,108000,88
PRSC M,2013-02,13.97,3195000,1656,1984,106000,31
PRSC M,2013-01,0.0,6045000,1453,4160,93000,65
PRSC M,2012-12,3.34,15348305,1453,10240,93000,160
PRSC M,2012-11,2.25,1693500,1406,1216,90000,19
PRSC M,2012-10,10.0,7264000,1375,5632,88000,88
PRSC M,2012-09,-6.99,6040135,1250,4736,80005,74
PRSC M,2012-08,1.2,5106000,1344,4032,86000,63
PRSC M,2012-07,0.08,1019790,1328,768,85010,12
PRSC M,2012-06,-5.95,5263800,1327,3968,84900,62
PRSC M,2012-05,7.46,722400,1411,512,90300,8
PRSC M,2012-04,5.04,2068080,1313,1600,84000,25
PRSC M,2012-02,0.0,1760000,1250,1408,80000,22
PRSC M,2012-01,-4.8,3680295,1250,2944,80000,46
PRSC M,2011-12,5.04,2596040,1313,1920,84000,30
PRSC M,2011-11,0.0,560035,1250,448,80005,7
PRSC M,2011-10,3.91,1840115,1250,1472,80005,23
PRSC M,2011-08,1.95,8716950,1203,7104,77005,111
PRSC M,2011-07,-24.5,5430725,1180,4608,75545,72
PRSC M,2011-06,0.0,11000000,1563,7040,100000,110
PRSC M,2011-05,5.32,1570000,1563,1024,100000,16
PRSC M,2011-02,0.0,12160000,1484,8192,95000,128
PRSC M,2011-01,-5.05,2650000,1484,1728,95000,27
PRSC M,2010-12,0.0,10100000,1563,6464,100000,101
PRSC M,2010-11,0.0,17699850,1563,11328,100000,177
PRSC M,2010-10,0.0,14700000,1563,9408,100000,147
PRSC M,2010-09,-13.79,11400000,1563,7296,100000,114
PRSC M,2010-02,0.0,580000,1813,320,116000,5
PRSC M,2009-11,0.0,116000,1813,64,116000,1
PRSC M,2009-09,0.0,12876000,1813,7104,116000,111
PRSC M,2009-08,-3.31,7763390,1813,4288,116000,67
PRSC M,2009-07,0.0,12720000,1875,6784,120000,106
PRSC M,2009-06,-0.21,960000,1875,512,120000,8
PRSC M,2009-03,0.0,721500,1879,384,120250,6
PRSC M,2009-02,0.0,240500,1879,128,120250,2
PRSC M,2008-12,-19.84,72776550,1879,37440,120250,585
PRSC M,2008-11,-5.94,12125500,2344,5056,150000,79
PRSC M,2008-10,1.38,31481180,2492,12672,159500,198
PRSC M,2008-09,0.0,9911790,2458,4032,157330,63
PRSC M,2008-08,0.0,19823580,2458,8064,157330,126
PRSC M,2008-07,60.44,37415970,2458,16896,157325,264
PRSC M,2008-06,78.35,5320670,1532,4224,98070,66
PRSC M,2008-05,0.0,55000,859,64,55000,1
PRSC M,2008-04,0.0,5555000,859,6464,55000,101
PRSC M,2008-02,0.0,5555000,859,6464,55000,101
PRSC M,2008-01,0.82,4013545,859,4672,55000,73
PRSC M,2007-11,1.43,2209870,852,2624,54515,41
PRSC M,2007-10,7.55,8125000,840,9728,53750,152
PRSC M,2007-09,8.62,17904140,781,23104,50000,361
PRSC M,2007-07,1.13,920500,719,1280,46025,20
PRSC M,2007-04,0.0,6188000,711,8704,45500,136
PRSC M,2007-03,1.14,5733000,711,8064,45500,126
PRSC M,2007-02,-2.23,6750000,703,9600,45000,150
PRSC M,2007-01,0.0,19320000,719,26880,46000,420
PRSC M,2006-11,0.84,3890000,719,5440,46000,85
PRSC M,2006-10,21.26,956500,713,1344,45600,21
PRSC M,2006-09,0.0,3948000,588,6720,37600,105
PRSC M,2006-08,1.73,4173600,588,7104,37600,111
PRSC M,2006-07,0.87,518000,578,896,37000,14
PRSC M,2006-06,0.35,3958740,573,6912,36655,108
PRSC M,2006-05,2.88,1716400,571,3072,36550,48
PRSC M,2006-04,0.0,177500,555,320,35500,5
PRSC M,2006-03,1.46,4082500,555,7360,35500,115
PRSC M,2006-02,0.0,7280000,547,13312,35000,208
PRSC M,2005-12,1.3,71890000,547,131456,35000,2054
PRSC M,2005-11,0.0,345500,540,640,34550,10
PRSC M,2005-10,0.0,691000,540,1280,34550,20
PRSC M,2005-09,0.0,172750,540,320,34550,5
PRSC M,2005-08,-10.45,138200,540,256,34550,4
PRSC M,2005-06,0.0,77200,603,128,38600,2
PRSC M,2005-05,0.0,77200,603,128,38600,2
PRSC M,2005-04,0.0,540400,603,896,38600,14
PRSC M,2005-02,0.0,386000,603,640,38600,10
PRSC M,2005-01,-7.52,6407600,603,10624,38600,166
PRSC M,2004-12,0.0,83430,652,128,41715,2
PRSC M,2004-09,-7.52,1001160,652,1536,41715,24
PRSC M,2004-08,0.0,225475,705,320,45095,5
PRSC M,2004-07,-1.95,6768775,705,9600,45095,150
PRSC M,2004-05,24.39,67552255,719,94336,46000,1474
PRSC M,2004-03,0.0,37000,578,64,37000,1
PRSC M,2004-02,-0.34,3515000,578,6080,37000,95
PRSC M,2004-01,0.0,1669500,580,2880,37100,45
PRSC M,2003-12,0.0,371000,580,640,37100,10
PRSC M,2003-11,0.35,4496000,580,7680,37100,120
PRSC M,2003-10,0.0,74000,578,128,37000,2
PRSC M,2003-09,0.0,8288000,578,14336,37000,224
PRSC M,2003-08,-15.99,1517000,578,2624,37000,41
PRSC M,2003-06,0.0,2288000,688,3328,44000,52
PRSC M,2003-04,0.0,968000,688,1408,44000,22
PRSC M,2003-03,0.0,880000,688,1280,44000,20
PRSC M,2003-01,0.0,9196000,688,13376,44000,209
PRSC M,2002-12,0.0,220000,688,320,44000,5
PRSC M,2002-11,0.0,308000,688,448,44000,7
PRSC M,2002-10,0.0,12760455,688,18560,44000,290
PRSC M,2002-09,0.0,19272000,688,28032,44000,438
PRSC M,2002-08,0.0,7700000,688,11200,44000,175
PRSC M,2002-07,0.0,11880000,688,17280,44000,270
PRSC M,2002-06,0.0,7480000,688,10880,44000,170
PRSC M,2002-05,0.0,1012000,688,1472,44000,23
PRSC M,2002-04,0.0,44000,688,64,44000,1
PRSC M,2002-03,0.0,14476000,688,21056,44000,329
PRSC M,2002-02,0.0,3344000,688,4864,44000,76
PRSC M,2002-01,0.0,9240000,688,13440,44000,210
PRSC M,2001-12,0.0,13068000,688,19008,44000,297
PRSC M,2001-11,0.0,2244000,688,3264,44000,51
PRSC M,2001-10,0.0,6688000,688,9728,44000,152
PRSC M,2001-09,0.0,39776000,688,57856,44000,904
PRSC M,2001-08,0.0,11176000,688,16256,44000,254
PRSC M,2001-07,0.0,2332000,688,3392,44000,53
PRSC M,2001-06,0.0,6556000,688,9536,44000,149
PRSC M,2001-05,0.0,13948000,688,20288,44000,317
PRSC M,2001-04,0.0,7656000,688,11136,44000,174
PRSC M,2001-03,0.0,5588000,688,8128,44000,127
PRSC M,2001-02,0.0,2728000,688,3968,44000,62
PRSC M,2001-01,0.0,5412000,688,7872,44000,123
PRSC M,2000-12,0.0,18964000,688,27584,44000,431
PRSC M,2000-11,0.0,11572000,688,16832,44000,263
PRSC M,2000-10,0.0,1980000,688,2880,44000,45
PRSC M,2000-09,0.0,396000,688,576,44000,9
PRSC M,2000-08,-2.13,2728000,688,3968,44000,62
PRSC M,2000-06,0.0,22813415,703,32448,44985,507
PRSC M,2000-04,0.0,855000,703,1216,45000,19
PRSC M,2000-03,0.0,10890000,703,15488,45000,242
PRSC M,2000-02,-0.28,14084700,703,20032,45000,313
PRSC M,2000-01,0.28,37626100,705,53504,45100,836
PRSC M,1999-12,0.0,4680000,703,6656,45000,104
PRSC M,1999-11,0.0,2160000,703,3072,45000,48
PRSC M,1999-10,7.0,6987500,703,10048,45000,157
PRSC M,1999-09,-1.05,2143760,657,3264,42055,51
PRSC M,1999-08,-17.52,81206540,664,119360,42500,1865
PRSC M,1999-07,-20.77,6287360,805,7296,51490,114
PRSC M,1999-06,-8.96,520400,1016,512,65050,8
PRSC M,1999-04,-8.45,8371440,1116,6976,71450,109
PRSC M,1999-03,0.0,72462000,1219,59456,78000,929
PRSC M,1999-02,-2.48,2964000,1219,2432,78000,38
PRSC M,1999-01,0.0,880000,1250,704,80000,11
PRSC M,1998-12,0.0,46827000,1250,37056,80000,579
PRSC M,1998-11,-2.42,22900000,1250,17920,80000,280
PRSC M,1998-10,20.51,47720000,1281,41024,82000,641
PRSC M,1998-09,,1983905,1063,1920,68000,30
SAFC M,2025-09,-11.54,34221625,1150,27551,1150,27551
SAFC M,2025-08,62.5,339045120,1300,305767,1300,305767
SAFC M,2025-07,17.65,167042670,800,246950,800,246950
SAFC M,2025-06,-2.16,15940580,680,23683,680,23683
SAFC M,2025-05,5.3,37462030,695,55164,695,55164
SAFC M,2025-04,-16.46,3399995,660,5029,660,5029
SAFC M,2025-03,-0.63,5947555,790,8272,790,8272
SAFC M,2025-02,-3.64,1761005,795,2222,795,2222
SAFC M,2025-01,14.58,3569330,825,4461,825,4461
SAFC M,2024-12,5.11,940885,720,1361,720,1361
SAFC M,2024-11,-12.74,12859380,685,16295,685,16295
SAFC M,2024-10,-9.77,4978895,785,6346,785,6346
SAFC M,2024-09,-9.84,7209790,870,8834,870,8834
SAFC M,2024-08,12.21,2084055,965,2272,965,2272
SAFC M,2024-07,-11.79,3144815,860,3480,860,3480
SAFC M,2024-06,-0.51,1233735,975,1283,975,1283
SAFC M,2024-05,-17.65,1668000,980,1691,980,1691
SAFC M,2024-04,3.48,81785,1190,67,1190,67
SAFC M,2024-03,2.68,12963735,1150,11973,1150,11973
SAFC M,2024-02,-2.18,3759725,1120,3408,1120,3408
SAFC M,2024-01,-11.58,162822260,1145,142799,1145,142799
SAFC M,2023-12,8.82,542485280,1295,439125,1295,439125
SAFC M,2023-11,30.05,270130325,1190,267047,1190,267047
SAFC M,2023-10,41.86,117970095,915,150659,915,150659
SAFC M,2023-09,6.61,3716240,645,6171,645,6171
SAFC M,2023-08,-13.57,8232805,605,12256,605,12256
SAFC M,2023-07,-11.39,2226810,700,2956,700,2956
SAFC M,2023-06,-4.82,574880,790,716,790,716
SAFC M,2023-05,-11.23,226910,830,255,830,255
SAFC M,2023-04,-2.09,721240,935,794,935,794
SAFC M,2023-03,6.11,5671390,955,6134,955,6134
SAFC M,2023-02,15.38,60580715,900,71972,900,71972
SAFC M,2023-01,-11.36,408215,780,511,780,511
SAFC M,2022-12,-1.12,1319505,880,1495,880,1495
SAFC M,2022-11,11.25,12793400,890,15936,890,15936
SAFC M,2022-10,-3.61,8987660,800,10818,800,10818
SAFC M,2022-09,-3.49,62057680,830,90866,830,90866
SAFC M,2022-08,-4.44,2592720,860,3065,860,3065
SAFC M,2022-07,-8.16,3549765,900,3866,900,3866
SAFC M,2022-06,-1.51,2311505,980,2385,980,2385
SAFC M,2022-05,-6.57,7286185,995,6952,995,6952
SAFC M,2022-04,-1.39,94939940,1065,93008,1065,93008
SAFC M,2022-03,1.89,313262645,1080,198219,1080,198219
SAFC M,2022-02,32.5,156224225,1060,169369,1060,169369
SAFC M,2022-01,-5.88,19605395,800,24147,800,24147
SAFC M,2021-12,65.05,20785860,850,32248,850,32248
SAFC M,2021-11,-14.17,6793275,515,13000,515,13000
SAFC M,2021-10,-4.76,2771280,600,4517,600,4517
SAFC M,2021-09,-6.67,10980635,630,15919,630,15919
SAFC M,2021-08,-11.18,9355620,675,16048,675,16048
SAFC M,2021-07,108.22,35450945,760,50189,760,50189
SAFC M,2021-06,46.0,4435635,365,14571,365,14571
SAFC M,2021-05,21.95,1769240,250,6946,250,6946
SAFC M,2021-04,10.81,1329710,205,7560,205,7560
SAFC M,2021-03,-27.45,1997790,185,10350,185,10350
SAFC M,2021-02,-20.31,399930,255,1534,255,1534
SAFC M,2021-01,14.29,134465,320,424,320,424
SAFC M,2020-12,1.82,3993775,280,14454,280,14454
SAFC M,2020-11,0.0,774400,275,2816,275,2816
SAFC M,2020-10,-6.78,25575,275,93,275,93
SAFC M,2020-09,-1.67,297700,295,1009,295,1009
SAFC M,2020-08,0.0,82300,300,276,300,276
SAFC M,2020-07,-9.09,143975,300,455,300,455
SAFC M,2020-06,0.0,24750,330,75,330,75
SAFC M,2020-05,-2.94,40600,330,120,330,120
SAFC M,2020-03,0.0,726950,340,2138,340,2138
SAFC M,2020-02,-1.45,321360,340,933,340,933
SAFC M,2020-01,2.99,587825,345,1745,345,1745
SAFC M,2019-12,-6.94,60500,335,180,335,180
SAFC M,2019-11,-6.49,75600,360,210,360,210
SAFC M,2019-10,-12.5,149175,385,355,385,355
SAFC M,2019-09,-12.0,91910,440,188,440,188
SAFC M,2019-08,-7.41,702040,500,1332,500,1332
SAFC M,2019-07,80.0,3158885,540,6258,540,6258
SAFC M,2019-06,9.09,215500,300,725,300,725
SAFC M,2019-05,17.02,579975,275,2260,275,2260
SAFC M,2019-04,14.63,344770,235,1574,235,1574
SAFC M,2019-03,-4.65,559860,205,2645,205,2645
SAFC M,2019-02,7.5,48375,215,225,215,225
SAFC M,2019-01,-5.66,47300,200,225,200,225
SAFC M,2018-12,-7.02,1231180,212,5875,5300,235
SAFC M,2018-11,14.0,1159810,228,5300,5700,212
SAFC M,2018-10,-9.09,1125630,200,5225,5000,209
SAFC M,2018-08,-4.35,181500,220,825,5500,33
SAFC M,2018-07,-4.17,87650,230,375,5740,15
SAFC M,2018-06,-0.41,120000,240,500,6000,20
SAFC M,2018-05,-16.9,364200,241,1375,6020,55
SAFC M,2018-04,-2.03,665700,290,2250,7250,90
SAFC M,2018-03,-23.71,261200,296,800,7400,32
SAFC M,2018-02,-3.0,19400,388,50,9700,2
SAFC M,2018-01,-8.26,638000,400,1475,10000,59
SAFC M,2017-12,0.0,119900,436,275,10900,11
SAFC M,2017-11,-2.46,221080,436,500,10900,20
SAFC M,2017-10,53.61,6015820,447,16527,11180,319
SAFC M,2017-08,3.93,944700,291,3439,18200,55
SAFC M,2017-07,0.0,105500,280,375,17500,6
SAFC M,2017-06,-7.89,1308580,280,4565,17500,73
SAFC M,2017-05,-28.3,8341960,304,26565,18995,425
SAFC M,2017-04,-0.7,6030330,424,14251,26500,228
SAFC M,2017-03,15.41,1991670,427,5001,26695,80
SAFC M,2017-02,10.12,1726310,370,5440,23110,87
SAFC M,2017-01,-8.7,2123925,336,6314,20995,101
SAFC M,2016-12,-7.54,1133980,368,2877,23030,46
SAFC M,2016-11,0.0,821535,398,2063,24895,33
SAFC M,2016-10,-0.5,4972745,398,12503,24895,200
SAFC M,2016-09,-10.71,728490,400,1753,25000,28
SAFC M,2016-08,-20.14,2306455,448,4690,28000,75
SAFC M,2016-07,-17.5,1894160,561,2814,35085,45
SAFC M,2016-06,43.16,2114395,680,3627,42500,58
SAFC M,2016-05,9.95,2992785,475,6313,29670,101
SAFC M,2016-04,0.0,486100,432,1126,27005,18
SAFC M,2016-03,-20.59,1682625,432,3814,27005,61
SAFC M,2016-02,-4.23,9695070,544,17063,34000,273
SAFC M,2016-01,7.58,4158000,568,7313,35500,117
SAFC M,2015-12,20.0,12720740,528,26564,33000,425
SAFC M,2015-11,0.0,27500,440,63,27500,1
SAFC M,2015-10,0.0,412500,440,938,27500,15
SAFC M,2015-09,0.0,4050850,440,9251,27500,148
SAFC M,2015-08,-0.68,1789065,440,4065,27500,65
SAFC M,2015-07,0.0,498600,443,1125,27700,18
SAFC M,2015-06,15.36,1610680,443,3502,27700,56
SAFC M,2015-04,0.0,24010,384,63,24010,1
SAFC M,2015-03,0.0,96980,384,250,24010,4
SAFC M,2015-02,4.35,1752000,384,4563,24000,73
SAFC M,2015-01,-3.41,2167455,368,5814,23000,93
SAFC M,2014-12,-2.06,1343395,381,3502,23835,56
SAFC M,2014-11,-9.32,1352680,389,3376,24320,54
SAFC M,2014-10,-7.54,244300,429,563,26825,9
SAFC M,2014-09,-4.53,2243200,464,5001,29000,80
SAFC M,2014-07,0.0,121420,486,250,30355,4
SAFC M,2014-06,7.52,151775,486,313,30355,5
SAFC M,2014-05,-14.39,1096615,452,2251,28240,36
SAFC M,2014-04,0.0,231000,528,438,33000,7
SAFC M,2014-03,0.0,3803250,528,7188,33000,115
SAFC M,2014-02,-0.94,2673000,528,5064,33000,81
SAFC M,2014-01,-7.47,133200,533,250,33300,4
SAFC M,2013-12,-0.17,1764700,576,3066,36000,49
SAFC M,2013-11,-7.53,387075,577,626,36075,10
SAFC M,2013-10,-0.48,3392990,624,5438,39000,87
SAFC M,2013-09,12.97,4326140,627,7126,39200,114
SAFC M,2013-08,7.56,3882480,555,7002,34665,112
SAFC M,2013-07,30.63,11430750,516,23814,32250,381
SAFC M,2013-06,7.34,703600,395,1876,24700,30
SAFC M,2013-05,0.0,460000,368,1250,23000,20
SAFC M,2013-04,1.94,5687200,368,15500,23000,248
SAFC M,2013-03,7.44,886200,361,2563,22575,41
SAFC M,2013-02,0.0,1155000,336,3439,21000,55
SAFC M,2013-01,0.0,210000,336,625,21000,10
SAFC M,2012-12,2.44,2582000,336,7751,21000,124
SAFC M,2012-11,0.0,246000,328,750,20500,12
SAFC M,2012-10,0.0,225500,328,688,20500,11
SAFC M,2012-09,0.0,2234500,328,6813,20500,109
SAFC M,2012-08,2.5,533000,328,1625,20500,26
SAFC M,2012-07,0.0,100000,320,313,20000,5
SAFC M,2012-06,0.0,500000,320,1563,20000,25
SAFC M,2012-05,17.65,2260000,320,7064,20000,113
SAFC M,2012-04,0.0,136000,272,500,17000,8
SAFC M,2012-03,0.0,17000,272,63,17000,1
SAFC M,2012-02,0.0,612095,272,2251,17000,36
SAFC M,2011-12,-15.0,7140000,272,26064,17000,417
SAFC M,2011-10,11.11,2120000,320,6813,20000,109
SAFC M,2011-09,-1.03,4024000,288,13938,18000,223
SAFC M,2011-08,-20.92,1152000,291,3689,18200,59
SAFC M,2011-07,0.0,1955000,368,5313,23000,85
SAFC M,2011-02,-6.12,621000,368,1688,23000,27
SAFC M,2011-01,-1.26,245000,392,625,24500,10
SAFC M,2010-11,7.01,198400,397,500,24800,8
SAFC M,2010-10,-10.82,13925520,371,33688,23215,539
SAFC M,2010-09,-10.34,8698000,416,20875,26000,334
SAFC M,2010-08,0.0,24215000,464,52189,29000,835
SAFC M,2010-07,0.0,14529000,464,31313,29000,501
SAFC M,2010-03,-0.85,1392000,464,3000,29000,48
SAFC M,2009-12,0.0,29250,468,63,29250,1
SAFC M,2009-10,-1.27,1374750,468,2938,29250,47
SAFC M,2009-08,0.0,2101245,474,4438,29595,71
SAFC M,2009-07,-7.42,1450400,474,3063,29600,49
SAFC M,2009-06,-7.25,7040000,512,13750,32000,220
SAFC M,2009-03,-2.82,1257950,552,2251,34500,36
SAFC M,2009-02,-5.49,710000,568,1250,35500,20
SAFC M,2008-11,0.0,751100,601,1250,37555,20
SAFC M,2008-10,17.38,6208460,601,563563,37555,9017
SAFC M,2008-09,0.0,32005,512,63,32005,1
SAFC M,2008-08,1.59,1237260,512,2438,32005,39
SAFC M,2008-07,5.0,378060,504,750,31505,12
SAFC M,2008-06,0.0,240000,480,501,30000,8
SAFC M,2008-05,1.27,5244800,480,11000,30000,176
SAFC M,2008-04,0.0,266400,474,563,29600,9
SAFC M,2008-03,13.94,77400000,474,163563,29600,2617
SAFC M,2008-02,4.0,1248240,416,3000,26005,48
SAFC M,2007-12,0.0,375000,400,938,25000,15
SAFC M,2007-10,0.0,200200,400,500,25025,8
SAFC M,2007-08,8.4,1025450,400,2564,25015,41
SAFC M,2007-07,0.0,23050,369,63,23050,1
SAFC M,2007-06,0.0,299650,369,813,23050,13
SAFC M,2007-04,0.27,1521300,369,4125,23050,66
SAFC M,2007-03,0.0,23000,368,63,23000,1
SAFC M,2007-01,0.0,23000,368,63,23000,1
SAFC M,2006-12,-4.17,37168000,368,604813,23000,9677
SAFC M,2006-11,0.0,24000,384,63,24000,1
SAFC M,2006-09,0.0,5232000,384,13625,24000,218
SAFC M,2006-07,0.0,480000,384,1250,24000,20
SAFC M,2006-06,0.0,1200000,384,3125,24000,50
SAFC M,2006-05,-22.58,5445720,384,12938,24000,207
SAFC M,2006-04,-3.13,1677710,496,3375,30995,54
SAFC M,2006-03,0.0,159950,512,313,31990,5
SAFC M,2006-02,0.0,2815140,512,5500,31990,88
SAFC M,2005-12,0.0,832000,512,2031375,32000,32502
SAFC M,2005-11,10.34,1879750,512,251188,32000,4019
SAFC M,2005-10,0.0,87000,464,188,29000,3
SAFC M,2005-09,-9.38,232000,464,500,29000,8
SAFC M,2005-08,0.0,128574920,512,251127,31995,4018
SAFC M,2005-07,10.34,6153950,512,86188,32000,1379
SAFC M,2005-06,-9.38,290000,464,625,29000,10
SAFC M,2005-03,-5.88,1600000,512,3000,32000,48
SAFC M,2004-12,-5.56,1666000,544,3063,34000,49
SAFC M,2003-12,0.0,1908000,576,3313,36000,53
SAFC M,2003-11,0.0,72000,576,125,36000,2
SAFC M,2003-10,0.0,72000,576,125,36000,2
SAFC M,2002-12,0.0,6336000,576,11001,36000,176
SAFC M,2002-11,0.0,828000,576,1438,36000,23
SAFC M,2002-07,0.0,72000,576,125,36000,2
SAFC M,2002-06,0.0,3888000,576,6750,36000,108
SAFC M,2002-04,0.0,576000,576,1001,36000,16
SAFC M,2002-03,0.0,216036000,576,375063,36000,6001
SAFC M,2001-12,0.0,1764000,576,3063,36000,49
SAFC M,2001-09,0.0,288000,576,500,36000,8
SAFC M,2001-04,0.0,1080000,576,1875,36000,30
SAFC M,2001-03,0.0,288000,576,500,36000,8
SAFC M,2001-02,0.0,72000,576,125,36000,2
SAFC M,2000-12,0.0,324000,576,563,36000,9
SAFC M,2000-11,0.0,15372000,576,26689,36000,427
